normal_id_00_00000000.wav,1.5497195e-06
normal_id_00_00000001.wav,1.060957e-05
normal_id_00_00000002.wav,0.00019929807
normal_id_00_00000003.wav,4.7324967e-05
normal_id_00_00000004.wav,0.077173755
normal_id_00_00000005.wav,2.682173e-05
normal_id_00_00000006.wav,0.018181218
normal_id_00_00000007.wav,0.00025114242
normal_id_00_00000008.wav,1.8715684e-05
normal_id_00_00000009.wav,4.0530336e-05
normal_id_00_00000010.wav,4.2915253e-06
normal_id_00_00000011.wav,4.4106466e-05
normal_id_00_00000012.wav,0.02104827
normal_id_00_00000013.wav,1.5497195e-06
normal_id_00_00000014.wav,2.2172682e-05
normal_id_00_00000015.wav,1.1920928e-07
normal_id_00_00000016.wav,0.0066660885
normal_id_00_00000017.wav,1.072883e-06
normal_id_00_00000018.wav,9.059865e-06
normal_id_00_00000019.wav,1.8596476e-05
normal_id_00_00000020.wav,1.1920922e-06
normal_id_00_00000021.wav,0.00015436411
normal_id_00_00000022.wav,1.1920928e-07
normal_id_00_00000023.wav,0.0022028247
normal_id_00_00000024.wav,3.802704e-05
normal_id_00_00000025.wav,5.5311582e-05
normal_id_00_00000026.wav,0.03700276
normal_id_00_00000027.wav,-0.0
normal_id_00_00000028.wav,0.0055899257
normal_id_00_00000029.wav,0.0048250193
normal_id_00_00000030.wav,0.00021836757
normal_id_00_00000031.wav,-0.0
normal_id_00_00000032.wav,1.3828182e-05
normal_id_00_00000033.wav,-0.0
normal_id_00_00000034.wav,0.007385333
normal_id_00_00000035.wav,1.6212332e-05
normal_id_00_00000036.wav,1.7404405e-05
normal_id_00_00000037.wav,1.0251946e-05
normal_id_00_00000038.wav,0.0006069487
normal_id_00_00000039.wav,1.394739e-05
normal_id_00_00000040.wav,0.00017009719
normal_id_00_00000041.wav,0.00020501897
normal_id_00_00000042.wav,0.036739193
normal_id_00_00000043.wav,0.00016675988
normal_id_00_00000044.wav,1.239769e-05
normal_id_00_00000045.wav,7.259582e-05
normal_id_00_00000046.wav,0.001647664
normal_id_00_00000047.wav,2.3603161e-05
normal_id_00_00000048.wav,-0.0
normal_id_00_00000049.wav,8.284702e-05
normal_id_00_00000050.wav,0.0012547247
normal_id_00_00000051.wav,0.0006663963
normal_id_00_00000052.wav,0.00011717586
normal_id_00_00000053.wav,3.3378547e-06
normal_id_00_00000054.wav,0.0100209005
normal_id_00_00000055.wav,-0.0
normal_id_00_00000056.wav,1.1920928e-07
normal_id_00_00000057.wav,-0.0
normal_id_00_00000058.wav,1.9073468e-06
normal_id_00_00000059.wav,2.9801879e-05
normal_id_00_00000060.wav,0.0005739472
normal_id_00_00000061.wav,1.072883e-06
normal_id_00_00000062.wav,2.3841855e-07
normal_id_00_00000063.wav,-0.0
normal_id_00_00000064.wav,0.007668935
normal_id_00_00000065.wav,2.3364748e-05
normal_id_00_00000066.wav,0.10306819
normal_id_00_00000067.wav,0.0093531525
normal_id_00_00000068.wav,3.2186456e-06
normal_id_00_00000069.wav,-0.0
normal_id_00_00000070.wav,1.5139465e-05
normal_id_00_00000071.wav,3.933899e-06
normal_id_00_00000072.wav,0.0014104429
normal_id_00_00000073.wav,3.7431015e-05
normal_id_00_00000074.wav,0.007693541
normal_id_00_00000075.wav,0.1574508
normal_id_00_00000076.wav,2.503392e-06
normal_id_00_00000077.wav,0.09013278
normal_id_00_00000078.wav,0.003975466
normal_id_00_00000079.wav,2.6583319e-05
normal_id_00_00000080.wav,0.0005049622
normal_id_00_00000081.wav,0.00016270744
normal_id_00_00000082.wav,1.6689287e-06
normal_id_00_00000083.wav,-0.0
normal_id_00_00000084.wav,3.576278e-07
normal_id_00_00000085.wav,1.4305105e-06
normal_id_00_00000086.wav,0.0038431848
normal_id_00_00000087.wav,5.4836123e-06
normal_id_00_00000088.wav,0.0002891599
normal_id_00_00000089.wav,7.641024e-05
normal_id_00_00000090.wav,4.1723165e-06
normal_id_00_00000091.wav,7.152555e-07
normal_id_00_00000092.wav,0.08758679
normal_id_00_00000093.wav,4.2795218e-05
normal_id_00_00000094.wav,0.0029563077
normal_id_00_00000095.wav,6.7112574e-05
normal_id_00_00000096.wav,2.145765e-06
normal_id_00_00000097.wav,1.001353e-05
normal_id_00_00000098.wav,1.1563234e-05
normal_id_00_00000099.wav,1.9192512e-05
anomaly_id_00_00000000.wav,0.00013672371
anomaly_id_00_00000001.wav,0.039474536
anomaly_id_00_00000002.wav,1.9430925e-05
anomaly_id_00_00000003.wav,6.9854206e-05
anomaly_id_00_00000004.wav,0.0003612581
anomaly_id_00_00000005.wav,1.1920928e-07
anomaly_id_00_00000006.wav,7.247662e-05
anomaly_id_00_00000007.wav,0.0026677991
anomaly_id_00_00000008.wav,0.008974218
anomaly_id_00_00000009.wav,6.1152496e-05
anomaly_id_00_00000010.wav,3.4331686e-05
anomaly_id_00_00000011.wav,5.662281e-05
anomaly_id_00_00000012.wav,0.0014585344
anomaly_id_00_00000013.wav,3.4570635e-06
anomaly_id_00_00000014.wav,3.576278e-07
anomaly_id_00_00000015.wav,0.0048014107
anomaly_id_00_00000016.wav,8.106199e-06
anomaly_id_00_00000017.wav,0.004649898
anomaly_id_00_00000018.wav,0.0073789433
anomaly_id_00_00000019.wav,7.557583e-05
anomaly_id_00_00000020.wav,0.0009865661
anomaly_id_00_00000021.wav,0.03192846
anomaly_id_00_00000022.wav,1.1682442e-05
anomaly_id_00_00000023.wav,0.032413866
anomaly_id_00_00000024.wav,0.83300155
anomaly_id_00_00000025.wav,0.0002362449
anomaly_id_00_00000026.wav,0.007534184
anomaly_id_00_00000027.wav,0.000593367
anomaly_id_00_00000028.wav,3.1232346e-05
anomaly_id_00_00000029.wav,0.004219914
anomaly_id_00_00000030.wav,3.933899e-06
anomaly_id_00_00000031.wav,2.3841855e-07
anomaly_id_00_00000032.wav,0.0015462597
anomaly_id_00_00000033.wav,0.00023231193
anomaly_id_00_00000034.wav,0.012460242
anomaly_id_00_00000035.wav,1.1920928e-07
anomaly_id_00_00000036.wav,0.06554535
anomaly_id_00_00000037.wav,0.0022521864
anomaly_id_00_00000038.wav,1.072883e-06
anomaly_id_00_00000039.wav,0.0018319981
anomaly_id_00_00000040.wav,0.00013052566
anomaly_id_00_00000041.wav,0.00017593743
anomaly_id_00_00000042.wav,0.00011955977
anomaly_id_00_00000043.wav,0.008591593
anomaly_id_00_00000044.wav,0.07125213
anomaly_id_00_00000045.wav,0.0036443742
anomaly_id_00_00000046.wav,0.00016080041
anomaly_id_00_00000047.wav,0.00063625595
anomaly_id_00_00000048.wav,1.5497195e-06
anomaly_id_00_00000049.wav,0.0024191658
